"idx","dateOf","timeCriterium","highOrLow","swingPrice","swingRange","swingTB","swingCD","keyToMarketData","ticker"
238,#1976-10-28#,5,1,486.7,-52.70001,36,50,4270,"^DAX"
239,#1976-11-05#,5,2,510.3,23.59998,6,8,4276,"^DAX"
240,#1976-11-15#,5,1,498,-12.29999,6,10,4282,"^DAX"
241,#1976-11-29#,5,2,515.6,17.59998,9,14,4291,"^DAX"
242,#1976-12-21#,5,1,502.5,-13.09998,16,22,4307,"^DAX"
243,#1977-01-10#,5,2,526.6,24.09998,12,20,4319,"^DAX"
244,#1977-01-24#,5,1,506.2,-20.39996,10,14,4329,"^DAX"
245,#1977-02-02#,5,2,519.2,13,7,9,4336,"^DAX"
246,#1977-03-10#,5,1,491.4,-27.80002,26,36,4362,"^DAX"
247,#1977-05-03#,5,2,554.1,62.69998,36,54,4398,"^DAX"
248,#1977-05-16#,5,1,535.4,-18.69995,9,13,4407,"^DAX"
249,#1977-05-27#,5,2,544.4,9,8,11,4415,"^DAX"
250,#1977-06-29#,5,1,524.7,-19.70001,20,33,4435,"^DAX"
251,#1977-08-18#,5,2,554.1,29.39996,36,50,4471,"^DAX"
252,#1977-09-22#,5,1,533.6,-20.5,25,35,4496,"^DAX"
253,#1977-10-18#,5,2,554.2,20.60004,18,26,4514,"^DAX"
254,#1977-10-26#,5,1,546.9,-7.299988,6,8,4520,"^DAX"
255,#1977-11-18#,5,2,567.6,20.69995,16,23,4536,"^DAX"
256,#1977-12-20#,5,1,538,-29.59998,22,32,4558,"^DAX"
257,#1978-01-17#,5,2,562.7,24.70001,18,28,4576,"^DAX"
258,#1978-01-31#,5,1,549.4,-13.29999,10,14,4586,"^DAX"
259,#1978-02-10#,5,2,563.1,13.69995,8,10,4594,"^DAX"
260,#1978-03-01#,5,1,551,-12.09998,13,19,4607,"^DAX"
261,#1978-04-05#,5,2,556.7,5.700012,23,35,4630,"^DAX"
262,#1978-04-25#,5,1,530,-26.70001,14,20,4644,"^DAX"
263,#1978-06-07#,5,2,561.4,31.40002,27,43,4671,"^DAX"
264,#1978-06-26#,5,1,548.4,-13,13,19,4684,"^DAX"
265,#1978-07-28#,5,2,582.4,34,24,32,4708,"^DAX"
266,#1978-08-07#,5,1,568.3,-14.10004,6,10,4714,"^DAX"
267,#1978-08-23#,5,2,585.6,17.29999,12,16,4726,"^DAX"
268,#1978-08-30#,5,1,578.1,-7.5,5,7,4731,"^DAX"
269,#1978-09-11#,5,2,594,15.90002,8,12,4739,"^DAX"
270,#1978-09-21#,5,1,585.1,-8.900024,8,10,4747,"^DAX"
271,#1978-10-19#,5,2,611.7,26.60004,20,28,4767,"^DAX"
272,#1978-11-09#,5,1,580.2,-31.5,15,21,4782,"^DAX"
273,#1978-11-16#,5,2,590.2,10,5,7,4787,"^DAX"
274,#1978-11-29#,5,1,578.8,-11.40002,8,13,4795,"^DAX"
275,#1978-12-06#,5,2,592.8,14,5,7,4800,"^DAX"
276,#1978-12-18#,5,1,572.7,-20.09998,8,12,4808,"^DAX"
277,#1979-01-16#,5,2,593.3,20.59998,17,29,4825,"^DAX"
278,#1979-02-12#,5,1,557.4,-35.89996,19,27,4844,"^DAX"
279,#1979-03-08#,5,2,567.9,10.5,18,24,4862,"^DAX"
280,#1979-03-26#,5,1,546.5,-21.40002,12,18,4874,"^DAX"
281,#1979-04-24#,5,2,560.6,14.09998,19,29,4893,"^DAX"
282,#1979-06-07#,5,1,508,-52.59998,29,44,4922,"^DAX"
283,#1979-08-03#,5,2,541.8,33.79999,40,57,4962,"^DAX"
284,#1979-08-27#,5,1,528,-13.79999,16,24,4978,"^DAX"
285,#1979-09-12#,5,2,545.6,17.59998,12,16,4990,"^DAX"
286,#1979-11-14#,5,1,492.2,-53.39996,45,63,5035,"^DAX"
287,#1979-11-27#,5,2,515.3,23.09998,8,13,5043,"^DAX"
288,#1980-01-21#,5,1,483.1,-32.19998,34,55,5077,"^DAX"
289,#1980-02-25#,5,2,535.2,52.10001,25,35,5102,"^DAX"
290,#1980-03-28#,5,1,473.9,-61.30002,24,32,5126,"^DAX"
291,#1980-04-21#,5,2,501.8,27.89999,14,24,5140,"^DAX"
292,#1980-05-05#,5,1,489.2,-12.59998,9,14,5149,"^DAX"
293,#1980-05-13#,5,2,503.4,14.19998,6,8,5155,"^DAX"
294,#1980-05-21#,5,1,497,-6.399994,5,8,5160,"^DAX"
295,#1980-07-03#,5,2,530.2,33.20001,28,43,5188,"^DAX"
296,#1980-07-14#,5,1,513.2,-17,7,11,5195,"^DAX"
297,#1980-07-22#,5,2,530.3,17.09998,6,8,5201,"^DAX"
298,#1980-07-29#,5,1,519.7,-10.59998,5,7,5206,"^DAX"
299,#1980-08-11#,5,2,531.6,11.89996,9,13,5215,"^DAX"
300,#1980-09-15#,5,1,505.7,-25.89996,25,35,5240,"^DAX"
301,#1980-10-07#,5,2,522.9,17.20001,16,22,5256,"^DAX"
302,#1980-11-10#,5,1,475.8,-47.10004,24,34,5280,"^DAX"
303,#1980-12-03#,5,2,502.6,26.80002,16,23,5296,"^DAX"
304,#1980-12-19#,5,1,476.8,-25.80002,12,16,5308,"^DAX"
305,#1981-01-06#,5,2,495,18.20001,7,18,5315,"^DAX"
306,#1981-02-09#,5,1,468.3,-26.70001,24,34,5339,"^DAX"
307,#1981-02-23#,5,2,480.9,12.60001,10,14,5349,"^DAX"
308,#1981-03-06#,5,1,473.3,-7.600006,9,11,5358,"^DAX"
309,#1981-03-18#,5,2,489.3,16,8,12,5366,"^DAX"
310,#1981-03-27#,5,1,481.7,-7.599976,7,9,5373,"^DAX"
311,#1981-04-27#,5,2,517.3,35.59998,19,31,5392,"^DAX"
312,#1981-05-05#,5,1,496.8,-20.5,5,8,5397,"^DAX"
313,#1981-05-15#,5,2,509.5,12.70001,8,10,5405,"^DAX"
314,#1981-05-27#,5,1,496,-13.5,8,12,5413,"^DAX"
315,#1981-07-03#,5,2,543.6,47.59998,23,37,5436,"^DAX"
316,#1981-07-20#,5,1,531.9,-11.69995,11,17,5447,"^DAX"
317,#1981-07-27#,5,2,548.2,16.29999,5,7,5452,"^DAX"
318,#1981-08-10#,5,1,537.7,-10.5,10,14,5462,"^DAX"
319,#1981-08-19#,5,2,547.9,10.20001,7,9,5469,"^DAX"
