"idx","dateOf","timeCriterium","highOrLow","swingPrice","swingRange","swingTB","swingCD","keyToMarketData","ticker"
246,#1989-09-29#,5,2,1.0414,6.629997E-02,10,14,4701,"EURUSD"
247,#1989-10-11#,5,1,1.0173,-2.409995E-02,7,12,4708,"EURUSD"
248,#1989-10-27#,5,2,1.0658,4.849994E-02,12,16,4720,"EURUSD"
249,#1989-11-10#,5,1,1.0466,-1.919997E-02,10,14,4730,"EURUSD"
250,#1990-01-08#,5,2,1.1686,.122,38,59,4768,"EURUSD"
251,#1990-01-22#,5,1,1.1322,-3.639996E-02,9,14,4777,"EURUSD"
252,#1990-02-07#,5,2,1.1784,4.620004E-02,12,16,4789,"EURUSD"
253,#1990-03-02#,5,1,1.1338,-4.460001E-02,16,23,4805,"EURUSD"
254,#1990-03-19#,5,2,1.1589,2.509999E-02,11,17,4816,"EURUSD"
255,#1990-03-27#,5,1,1.1393,-1.960003E-02,6,8,4822,"EURUSD"
256,#1990-05-11#,5,2,1.196,5.669999E-02,33,45,4855,"EURUSD"
257,#1990-05-31#,5,1,1.1478,-4.820001E-02,13,20,4868,"EURUSD"
258,#1990-08-23#,5,2,1.2596,.1118001,59,84,4927,"EURUSD"
259,#1990-09-11#,5,1,1.225,-3.460002E-02,12,19,4939,"EURUSD"
260,#1990-10-19#,5,2,1.2972,7.219994E-02,27,38,4966,"EURUSD"
261,#1990-10-30#,5,1,1.284,-1.319993E-02,7,11,4973,"EURUSD"
262,#1990-11-16#,5,2,1.3259,4.189992E-02,12,17,4985,"EURUSD"
263,#1990-12-03#,5,1,1.2885,-3.740001E-02,10,17,4995,"EURUSD"
264,#1990-12-10#,5,2,1.324,3.550005E-02,5,7,5000,"EURUSD"
265,#1990-12-24#,5,1,1.2618,-6.219995E-02,10,14,5010,"EURUSD"
266,#1991-01-02#,5,2,1.3089,4.709995E-02,5,9,5015,"EURUSD"
267,#1991-01-14#,5,1,1.2631,-4.579997E-02,8,12,5023,"EURUSD"
268,#1991-02-11#,5,2,1.3495,8.639991E-02,20,28,5043,"EURUSD"
269,#1991-03-27#,5,1,1.1432,-.2062999,32,44,5075,"EURUSD"
270,#1991-04-16#,5,2,1.1721,2.889991E-02,14,20,5089,"EURUSD"
271,#1991-04-29#,5,1,1.1028,-6.929994E-02,9,13,5098,"EURUSD"
272,#1991-05-15#,5,2,1.1541,5.129993E-02,12,16,5110,"EURUSD"
273,#1991-06-18#,5,1,1.0753,-7.879996E-02,24,34,5134,"EURUSD"
274,#1991-07-24#,5,2,1.1235,4.820001E-02,26,36,5160,"EURUSD"
275,#1991-08-19#,5,1,1.0742,-4.929996E-02,18,26,5178,"EURUSD"
276,#1991-09-30#,5,2,1.1738,9.959996E-02,29,42,5207,"EURUSD"
277,#1991-10-15#,5,1,1.1395,-3.429997E-02,10,15,5217,"EURUSD"
278,#1991-12-06#,5,2,1.241,.1015,37,52,5254,"EURUSD"
279,#1991-12-13#,5,1,1.2323,-8.700013E-03,5,7,5259,"EURUSD"
280,#1991-12-26#,5,2,1.291,5.869997E-02,8,13,5267,"EURUSD"
281,#1992-01-30#,5,1,1.2016,-8.940005E-02,24,35,5291,"EURUSD"
282,#1992-02-07#,5,2,1.2505,4.890001E-02,6,8,5297,"EURUSD"
283,#1992-03-20#,5,1,1.164,-8.649993E-02,30,42,5327,"EURUSD"
284,#1992-04-09#,5,2,1.2031,3.909993E-02,14,20,5341,"EURUSD"
285,#1992-04-20#,5,1,1.1652,-3.789997E-02,7,11,5348,"EURUSD"
286,#1992-05-19#,5,2,1.2262,6.099999E-02,21,29,5369,"EURUSD"
287,#1992-05-27#,5,1,1.1935,-3.269994E-02,6,8,5375,"EURUSD"
288,#1992-07-17#,5,2,1.3349,.1414,37,51,5412,"EURUSD"
289,#1992-07-24#,5,1,1.3006,-3.429997E-02,5,7,5417,"EURUSD"
290,#1992-09-02#,5,2,1.4025,.1019,28,40,5445,"EURUSD"
291,#1992-09-16#,5,1,1.2858,-.1167001,9,14,5454,"EURUSD"
292,#1992-10-05#,5,2,1.3866,.1008,13,19,5467,"EURUSD"
293,#1992-11-23#,5,1,1.2173,-.1693,33,49,5500,"EURUSD"
294,#1992-12-16#,5,2,1.2541,3.679991E-02,17,23,5517,"EURUSD"
295,#1993-01-04#,5,1,1.1913,-6.279993E-02,11,19,5528,"EURUSD"
296,#1993-01-25#,5,2,1.247,5.569994E-02,15,21,5543,"EURUSD"
297,#1993-02-15#,5,1,1.1705,-7.649994E-02,15,21,5558,"EURUSD"
298,#1993-02-23#,5,2,1.1983,2.779996E-02,6,8,5564,"EURUSD"
299,#1993-03-09#,5,1,1.1646,-3.369999E-02,10,14,5574,"EURUSD"
300,#1993-04-26#,5,2,1.2455,8.089995E-02,34,48,5608,"EURUSD"
301,#1993-07-30#,5,1,1.0913,-.1542,69,95,5677,"EURUSD"
302,#1993-09-15#,5,2,1.1929,.1015999,32,47,5709,"EURUSD"
303,#1993-09-24#,5,1,1.1557,-3.719997E-02,7,9,5716,"EURUSD"
304,#1993-10-12#,5,2,1.1853,2.960002E-02,11,18,5727,"EURUSD"
305,#1993-11-01#,5,1,1.1298,-5.550003E-02,14,20,5741,"EURUSD"
306,#1993-11-08#,5,2,1.1373,7.500052E-03,5,7,5746,"EURUSD"
307,#1993-12-02#,5,1,1.1159,-2.139997E-02,17,24,5763,"EURUSD"
308,#1993-12-23#,5,2,1.1409,2.499998E-02,15,21,5778,"EURUSD"
309,#1994-01-17#,5,1,1.1073,-3.359997E-02,17,25,5795,"EURUSD"
310,#1994-02-01#,5,2,1.1233,1.599991E-02,11,15,5806,"EURUSD"
311,#1994-02-08#,5,1,1.1042,-1.909995E-02,5,7,5811,"EURUSD"
312,#1994-03-11#,5,2,1.1519,4.770005E-02,23,31,5834,"EURUSD"
313,#1994-03-21#,5,1,1.1365,-1.540005E-02,6,10,5840,"EURUSD"
314,#1994-03-31#,5,2,1.1555,1.900005E-02,8,10,5848,"EURUSD"
315,#1994-04-18#,5,1,1.1256,-2.990007E-02,12,18,5860,"EURUSD"
316,#1994-05-03#,5,2,1.1748,4.920006E-02,11,15,5871,"EURUSD"
317,#1994-05-16#,5,1,1.1523,-2.250004E-02,9,13,5880,"EURUSD"
318,#1994-05-26#,5,2,1.1718,1.950002E-02,8,10,5888,"EURUSD"
319,#1994-06-09#,5,1,1.1533,-1.849997E-02,10,14,5898,"EURUSD"
320,#1994-06-27#,5,2,1.2143,6.099999E-02,12,18,5910,"EURUSD"
321,#1994-07-04#,5,1,1.2002,-1.410007E-02,5,7,5915,"EURUSD"
322,#1994-07-12#,5,2,1.2541,.0539,6,8,5921,"EURUSD"
323,#1994-07-22#,5,1,1.2018,-5.229998E-02,8,10,5929,"EURUSD"
324,#1994-08-22#,5,2,1.2419,4.009998E-02,21,31,5950,"EURUSD"
325,#1994-08-29#,5,1,1.2088,-3.310001E-02,5,7,5955,"EURUSD"
326,#1994-10-26#,5,2,1.2778,6.900001E-02,40,58,5995,"EURUSD"
327,#1994-12-23#,5,1,1.2041,-7.369995E-02,41,58,6036,"EURUSD"
328,#1995-01-30#,5,2,1.2564,5.229998E-02,25,38,6061,"EURUSD"
329,#1995-02-07#,5,1,1.2275,-2.890003E-02,6,8,6067,"EURUSD"
330,#1995-03-08#,5,2,1.3351,.1076001,21,29,6088,"EURUSD"
331,#1995-03-24#,5,1,1.2844,-5.070007E-02,12,16,6100,"EURUSD"
332,#1995-04-19#,5,2,1.3525,6.809998E-02,18,26,6118,"EURUSD"
333,#1995-05-01#,5,1,1.316,-3.649998E-02,8,12,6126,"EURUSD"
334,#1995-05-08#,5,2,1.344,.028,5,7,6131,"EURUSD"
335,#1995-05-18#,5,1,1.265,-.079,8,10,6139,"EURUSD"
336,#1995-07-06#,5,2,1.3377,7.270002E-02,35,49,6174,"EURUSD"
337,#1995-07-13#,5,1,1.3122,-2.550006E-02,5,7,6179,"EURUSD"
338,#1995-08-01#,5,2,1.352,3.980005E-02,13,19,6192,"EURUSD"
339,#1995-09-14#,5,1,1.2501,-.1019,32,44,6224,"EURUSD"
340,#1995-09-22#,5,2,1.3096,5.949998E-02,6,8,6230,"EURUSD"
341,#1995-10-06#,5,1,1.28,-2.960002E-02,10,14,6240,"EURUSD"
342,#1995-10-23#,5,2,1.3208,4.079998E-02,11,17,6251,"EURUSD"
343,#1995-11-03#,5,1,1.2872,-3.359997E-02,9,11,6260,"EURUSD"
344,#1995-11-17#,5,2,1.3085,2.130008E-02,10,14,6270,"EURUSD"
345,#1995-12-13#,5,1,1.2594,-4.910004E-02,18,26,6288,"EURUSD"
346,#1996-01-11#,5,2,1.2966,3.719997E-02,19,29,6307,"EURUSD"
347,#1996-01-29#,5,1,1.2238,-7.280004E-02,12,18,6319,"EURUSD"
348,#1996-02-27#,5,2,1.2727,4.890001E-02,21,29,6340,"EURUSD"
349,#1996-03-08#,5,1,1.2455,-2.719998E-02,8,10,6348,"EURUSD"
350,#1996-03-15#,5,2,1.261,1.550007E-02,5,7,6353,"EURUSD"
351,#1996-05-22#,5,1,1.2185,-4.250002E-02,48,68,6401,"EURUSD"
352,#1996-06-03#,5,2,1.2415,.023,8,12,6409,"EURUSD"
353,#1996-06-10#,5,1,1.229,-1.250005E-02,5,7,6414,"EURUSD"
354,#1996-06-18#,5,2,1.2498,2.079999E-02,6,8,6420,"EURUSD"
355,#1996-06-25#,5,1,1.2325,-1.730001E-02,5,7,6425,"EURUSD"
356,#1996-07-31#,5,2,1.2832,5.070007E-02,26,36,6451,"EURUSD"
357,#1996-10-03#,5,1,1.244,-3.920007E-02,46,64,6497,"EURUSD"
358,#1996-10-30#,5,2,1.2726,.0286001,19,27,6516,"EURUSD"
359,#1996-11-06#,5,1,1.2579,-1.470006E-02,5,7,6521,"EURUSD"
360,#1996-11-20#,5,2,1.2857,2.779996E-02,10,14,6531,"EURUSD"
361,#1996-12-19#,5,1,1.23,-5.569994E-02,21,29,6552,"EURUSD"
362,#1996-12-31#,5,2,1.2562,2.619994E-02,8,12,6560,"EURUSD"
363,#1997-03-07#,5,1,1.1288,-.1273999,47,66,6607,"EURUSD"
364,#1997-04-03#,5,2,1.168,3.919995E-02,19,27,6626,"EURUSD"
365,#1997-04-28#,5,1,1.1223,-4.569995E-02,17,25,6643,"EURUSD"
366,#1997-05-21#,5,2,1.1663,4.400003E-02,17,23,6660,"EURUSD"
367,#1997-08-06#,5,1,1.0414,-.1249001,55,77,6715,"EURUSD"
368,#1997-09-15#,5,2,1.1149,7.350004E-02,28,40,6743,"EURUSD"
369,#1997-09-23#,5,1,1.0891,-2.579999E-02,6,8,6749,"EURUSD"
370,#1997-10-09#,5,2,1.1286,.0395,12,16,6761,"EURUSD"
371,#1997-10-22#,5,1,1.1,-2.859998E-02,9,13,6770,"EURUSD"
372,#1997-11-11#,5,2,1.163,6.299996E-02,14,20,6784,"EURUSD"
373,#1998-01-19#,5,1,1.07,-9.299994E-02,48,69,6832,"EURUSD"
374,#1998-01-26#,5,2,1.1191,4.909992E-02,5,7,6837,"EURUSD"
375,#1998-04-03#,5,1,1.0695,-4.960001E-02,49,67,6886,"EURUSD"
376,#1998-04-22#,5,2,1.1088,3.930008E-02,13,19,6899,"EURUSD"
377,#1998-04-29#,5,1,1.0954,-1.340008E-02,5,7,6904,"EURUSD"
378,#1998-05-07#,5,2,1.1194,2.400005E-02,6,8,6910,"EURUSD"
379,#1998-07-09#,5,1,1.0785,-4.089999E-02,45,63,6955,"EURUSD"
380,#1998-07-30#,5,2,1.1165,3.799999E-02,15,21,6970,"EURUSD"
381,#1998-08-17#,5,1,1.0872,-2.929997E-02,12,18,6982,"EURUSD"
382,#1998-10-08#,5,2,1.2402,.153,38,52,7020,"EURUSD"
383,#1998-11-27#,5,1,1.1455,-.0947001,36,50,7056,"EURUSD"
384,#1998-12-14#,5,2,1.1953,4.980004E-02,11,17,7067,"EURUSD"
385,#1999-03-05#,5,1,1.078,-.1173,57,81,7124,"EURUSD"
386,#1999-03-18#,5,2,1.1067,2.869999E-02,9,13,7133,"EURUSD"
387,#1999-03-29#,5,1,1.0678,-.0388999,7,11,7140,"EURUSD"
388,#1999-04-08#,5,2,1.0883,2.049994E-02,8,10,7148,"EURUSD"
389,#1999-04-30#,5,1,1.0537,-3.460002E-02,16,22,7164,"EURUSD"
390,#1999-05-10#,5,2,1.0841,3.040004E-02,6,10,7170,"EURUSD"
391,#1999-07-13#,5,1,1.0104,-7.369995E-02,46,64,7216,"EURUSD"
392,#1999-08-05#,5,2,1.0826,7.219994E-02,17,23,7233,"EURUSD"
393,#1999-08-24#,5,1,1.039,-4.359996E-02,13,19,7246,"EURUSD"
394,#1999-09-02#,5,2,1.073,3.399992E-02,7,9,7253,"EURUSD"
395,#1999-09-15#,5,1,1.0283,-4.469991E-02,9,13,7262,"EURUSD"
396,#1999-10-15#,5,2,1.0911,6.279993E-02,22,30,7284,"EURUSD"
397,#1999-12-06#,5,1,.9986,-9.249997E-02,36,52,7320,"EURUSD"
398,#2000-01-06#,5,2,1.0414,4.279995E-02,23,31,7343,"EURUSD"
399,#2000-02-01#,5,1,.966,-7.539994E-02,18,26,7361,"EURUSD"
400,#2000-02-23#,5,2,1.0089,4.290003E-02,16,22,7377,"EURUSD"
401,#2000-05-04#,5,1,.8844,-.1245,51,71,7428,"EURUSD"
402,#2000-05-12#,5,2,.9199,3.549999E-02,6,8,7434,"EURUSD"
403,#2000-05-19#,5,1,.8843,-3.560001E-02,5,7,7439,"EURUSD"
404,#2000-06-08#,5,2,.9701,8.579999E-02,14,20,7453,"EURUSD"
405,#2000-07-19#,5,1,.9188,-5.129999E-02,29,41,7482,"EURUSD"
406,#2000-07-26#,5,2,.9448,2.600002E-02,5,7,7487,"EURUSD"
407,#2000-08-09#,5,1,.8959,-4.890001E-02,10,14,7497,"EURUSD"
408,#2000-08-18#,5,2,.9185,.0226,7,9,7504,"EURUSD"
409,#2000-10-26#,5,1,.8225,-9.600002E-02,49,69,7553,"EURUSD"
410,#2000-11-03#,5,2,.8796,.0571,6,8,7559,"EURUSD"
411,#2000-11-23#,5,1,.837,-4.259998E-02,14,20,7573,"EURUSD"
412,#2001-01-05#,5,2,.9595,.1225,31,43,7604,"EURUSD"
413,#2001-01-25#,5,1,.9109,-4.860002E-02,14,20,7618,"EURUSD"
414,#2001-02-01#,5,2,.9445,3.360003E-02,5,7,7623,"EURUSD"
415,#2001-02-22#,5,1,.9013,-4.320002E-02,15,21,7638,"EURUSD"
416,#2001-03-02#,5,2,.938,3.670001E-02,6,8,7644,"EURUSD"
417,#2001-07-06#,5,1,.8352,-.1028,90,126,7734,"EURUSD"
418,#2001-08-22#,5,2,.9237,8.849996E-02,33,47,7767,"EURUSD"
419,#2001-09-06#,5,1,.8825,-4.119998E-02,11,15,7778,"EURUSD"
420,#2001-09-17#,5,2,.9327,5.019999E-02,7,11,7785,"EURUSD"
421,#2001-10-01#,5,1,.9065,-.0262,10,14,7795,"EURUSD"
422,#2001-10-08#,5,2,.9235,1.700002E-02,5,7,7800,"EURUSD"
423,#2001-10-23#,5,1,.887,-3.649998E-02,11,15,7811,"EURUSD"
424,#2001-11-01#,5,2,.9109,2.389997E-02,7,9,7818,"EURUSD"
425,#2001-11-23#,5,1,.875,-.0359,16,22,7834,"EURUSD"
426,#2001-12-17#,5,2,.9074,3.240001E-02,15,24,7849,"EURUSD"
427,#2001-12-24#,5,1,.8746,-3.280002E-02,5,7,7854,"EURUSD"
428,#2002-01-02#,5,2,.9062,.0316,6,9,7860,"EURUSD"
429,#2002-02-01#,5,1,.8566,-4.960001E-02,22,30,7882,"EURUSD"
430,#2002-02-11#,5,2,.8796,.023,6,10,7888,"EURUSD"
431,#2002-02-26#,5,1,.862,-.0176,11,15,7899,"EURUSD"
432,#2002-03-15#,5,2,.8857,.0237,13,17,7912,"EURUSD"
433,#2002-03-28#,5,1,.87,-1.569998E-02,9,13,7921,"EURUSD"
434,#2002-05-07#,5,2,.9186,4.860002E-02,28,40,7949,"EURUSD"
435,#2002-05-15#,5,1,.8994,-1.920003E-02,6,8,7955,"EURUSD"
436,#2002-06-28#,5,2,.9985,9.909999E-02,31,44,7986,"EURUSD"
437,#2002-07-05#,5,1,.972,-2.649999E-02,5,7,7991,"EURUSD"
438,#2002-07-19#,5,2,1.0176,4.560006E-02,10,14,8001,"EURUSD"
439,#2002-08-06#,5,1,.9626,-5.500007E-02,12,18,8013,"EURUSD"
440,#2002-08-14#,5,2,.9888,.0262,6,8,8019,"EURUSD"
441,#2002-08-23#,5,1,.9664,-2.239996E-02,7,9,8026,"EURUSD"
442,#2002-09-05#,5,2,.9986,3.219998E-02,9,13,8035,"EURUSD"
443,#2002-09-17#,5,1,.9612,-3.740001E-02,8,12,8043,"EURUSD"
444,#2002-10-10#,5,2,.9917,3.049999E-02,17,23,8060,"EURUSD"
445,#2002-10-21#,5,1,.9688,-2.289999E-02,7,11,8067,"EURUSD"
446,#2002-11-11#,5,2,1.0167,4.790002E-02,15,21,8082,"EURUSD"
447,#2002-12-02#,5,1,.986,-3.070003E-02,15,21,8097,"EURUSD"
448,#2003-01-27#,5,2,1.0905,.1045,40,56,8137,"EURUSD"
449,#2003-02-11#,5,1,1.0669,-2.359998E-02,11,15,8148,"EURUSD"
450,#2003-03-11#,5,2,1.1082,4.129994E-02,20,28,8168,"EURUSD"
451,#2003-03-21#,5,1,1.0505,-5.769992E-02,8,10,8176,"EURUSD"
452,#2003-05-27#,5,2,1.1929,.1423999,47,67,8223,"EURUSD"
453,#2003-06-05#,5,1,1.1627,-3.019989E-02,7,9,8230,"EURUSD"
454,#2003-06-16#,5,2,1.1923,2.959991E-02,7,11,8237,"EURUSD"
455,#2003-07-16#,5,1,1.112,-8.029997E-02,22,30,8259,"EURUSD"
456,#2003-07-25#,5,2,1.1548,4.280007E-02,7,9,8266,"EURUSD"
457,#2003-09-03#,5,1,1.0762,-7.860005E-02,28,40,8294,"EURUSD"
458,#2003-10-09#,5,2,1.1855,.1093,26,36,8320,"EURUSD"
459,#2003-10-17#,5,1,1.155,-3.050005E-02,6,8,8326,"EURUSD"
460,#2003-10-24#,5,2,1.1853,3.030002E-02,5,7,8331,"EURUSD"
461,#2003-11-07#,5,1,1.1382,-4.709995E-02,10,14,8341,"EURUSD"
462,#2004-01-12#,5,2,1.2893,.1510999,44,66,8385,"EURUSD"
463,#2004-01-19#,5,1,1.2334,-5.589998E-02,5,7,8390,"EURUSD"
464,#2004-02-18#,5,2,1.2923,.0589,22,30,8412,"EURUSD"
465,#2004-04-26#,5,1,1.1759,-.1164,48,68,8460,"EURUSD"
466,#2004-05-05#,5,2,1.2179,4.200006E-02,7,9,8467,"EURUSD"
467,#2004-05-13#,5,1,1.1777,-.0402,6,8,8473,"EURUSD"
468,#2004-07-19#,5,2,1.246,6.830001E-02,47,67,8520,"EURUSD"
469,#2004-08-04#,5,1,1.1969,-4.910004E-02,12,16,8532,"EURUSD"
470,#2004-08-17#,5,2,1.2385,4.159999E-02,9,13,8541,"EURUSD"
471,#2004-08-30#,5,1,1.1986,-3.989995E-02,9,13,8550,"EURUSD"
472,#2004-09-30#,5,2,1.2441,4.549992E-02,23,31,8573,"EURUSD"
473,#2004-10-13#,5,1,1.2227,-2.139997E-02,9,13,8582,"EURUSD"
474,#2004-12-30#,5,2,1.3664,.1437,56,78,8638,"EURUSD"
475,#2005-01-20#,5,1,1.2922,-7.420003E-02,15,21,8653,"EURUSD"
476,#2005-01-27#,5,2,1.3123,.0201,5,7,8658,"EURUSD"
477,#2005-02-08#,5,1,1.2731,-3.919995E-02,8,12,8666,"EURUSD"
478,#2005-03-11#,5,2,1.3477,7.459998E-02,23,31,8689,"EURUSD"
479,#2005-04-05#,5,1,1.2799,-6.780005E-02,17,25,8706,"EURUSD"
480,#2005-04-21#,5,2,1.3121,.0322001,12,16,8718,"EURUSD"
481,#2005-06-01#,5,1,1.2158,-9.630001E-02,29,41,8747,"EURUSD"
482,#2005-06-08#,5,2,1.2349,1.909995E-02,5,7,8752,"EURUSD"
483,#2005-07-05#,5,1,1.1867,-4.820001E-02,19,27,8771,"EURUSD"
484,#2005-07-12#,5,2,1.2253,3.859997E-02,5,7,8776,"EURUSD"
485,#2005-07-19#,5,1,1.1954,-2.989995E-02,5,7,8781,"EURUSD"
486,#2005-08-12#,5,2,1.2484,5.299997E-02,18,24,8799,"EURUSD"
487,#2005-08-19#,5,1,1.2127,-3.569996E-02,5,7,8804,"EURUSD"
488,#2005-09-02#,5,2,1.2588,4.610002E-02,10,14,8814,"EURUSD"
489,#2005-10-19#,5,1,1.1874,-7.140005E-02,33,47,8847,"EURUSD"
490,#2005-10-27#,5,2,1.2172,2.980006E-02,6,8,8853,"EURUSD"
491,#2005-11-17#,5,1,1.1641,-5.309999E-02,15,21,8868,"EURUSD"
492,#2005-12-14#,5,2,1.2059,.0417999,19,27,8887,"EURUSD"
493,#2005-12-21#,5,1,1.18,-2.590001E-02,5,7,8892,"EURUSD"
494,#2006-01-25#,5,2,1.2322,5.220008E-02,25,35,8917,"EURUSD"
495,#2006-02-27#,5,1,1.1824,-4.980004E-02,23,33,8940,"EURUSD"
496,#2006-03-17#,5,2,1.2206,3.820002E-02,14,18,8954,"EURUSD"
497,#2006-03-24#,5,1,1.1951,-2.550006E-02,5,7,8959,"EURUSD"
498,#2006-05-15#,5,2,1.2971,.102,36,52,8995,"EURUSD"
499,#2006-05-22#,5,1,1.2695,-2.759993E-02,5,7,9000,"EURUSD"
500,#2006-06-05#,5,2,1.2977,2.820003E-02,10,14,9010,"EURUSD"
501,#2006-06-13#,5,1,1.253,-4.470003E-02,6,8,9016,"EURUSD"
502,#2006-07-07#,5,2,1.2855,3.250003E-02,18,24,9034,"EURUSD"
503,#2006-07-19#,5,1,1.2462,-3.930008E-02,8,12,9042,"EURUSD"
504,#2006-08-21#,5,2,1.2937,4.750001E-02,23,33,9065,"EURUSD"
505,#2006-10-13#,5,1,1.2484,-4.530001E-02,39,53,9104,"EURUSD"
506,#2006-11-10#,5,2,1.2897,4.130006E-02,20,28,9124,"EURUSD"
507,#2006-11-17#,5,1,1.2761,-1.359999E-02,5,7,9129,"EURUSD"
508,#2006-12-05#,5,2,1.3362,6.009996E-02,12,18,9141,"EURUSD"
509,#2006-12-18#,5,1,1.3053,-.0309,9,13,9150,"EURUSD"
510,#2007-01-02#,5,2,1.3294,2.409995E-02,9,15,9159,"EURUSD"
511,#2007-01-12#,5,1,1.2868,-4.259992E-02,8,10,9167,"EURUSD"
512,#2007-04-30#,5,2,1.3675,8.069992E-02,76,108,9243,"EURUSD"
513,#2007-06-13#,5,1,1.3262,-4.129994E-02,32,44,9275,"EURUSD"
514,#2007-07-24#,5,2,1.3849,5.869997E-02,29,41,9304,"EURUSD"
515,#2007-08-17#,5,1,1.337,-4.789996E-02,18,24,9322,"EURUSD"
516,#2007-10-01#,5,2,1.4281,9.109998E-02,31,45,9353,"EURUSD"
517,#2007-10-09#,5,1,1.4013,-2.680004E-02,6,8,9359,"EURUSD"
518,#2007-11-23#,5,2,1.4964,9.510005E-02,33,45,9392,"EURUSD"
519,#2007-12-20#,5,1,1.4309,-6.550002E-02,19,27,9411,"EURUSD"
520,#2008-01-15#,5,2,1.4919,6.099999E-02,17,26,9428,"EURUSD"
521,#2008-01-22#,5,1,1.4369,-5.499995E-02,5,7,9433,"EURUSD"
522,#2008-03-17#,5,2,1.5901,.1532,39,55,9472,"EURUSD"
523,#2008-03-24#,5,1,1.534,-5.610001E-02,5,7,9477,"EURUSD"
524,#2008-04-22#,5,2,1.6015,.0675,21,29,9498,"EURUSD"
525,#2008-05-08#,5,1,1.5284,-7.310009E-02,12,16,9510,"EURUSD"
526,#2008-05-27#,5,2,1.5816,5.320001E-02,13,19,9523,"EURUSD"
527,#2008-06-13#,5,1,1.5303,-5.129993E-02,13,17,9536,"EURUSD"
528,#2008-07-15#,5,2,1.6038,7.350004E-02,22,32,9558,"EURUSD"
529,#2008-09-11#,5,1,1.3884,-.2154001,42,58,9600,"EURUSD"
530,#2008-09-22#,5,2,1.4865,9.810007E-02,7,11,9607,"EURUSD"
531,#2008-10-28#,5,1,1.233,-.2535,26,36,9633,"EURUSD"
532,#2008-12-18#,5,2,1.4717,.2386999,37,51,9670,"EURUSD"
533,#2009-02-02#,5,1,1.2706,-.2011,30,46,9700,"EURUSD"
534,#2009-02-09#,5,2,1.309,3.840005E-02,5,7,9705,"EURUSD"
535,#2009-03-04#,5,1,1.2457,-6.330001E-02,17,23,9722,"EURUSD"
536,#2009-03-19#,5,2,1.3735,.1278,11,15,9733,"EURUSD"
537,#2009-03-30#,5,1,1.3114,-6.209993E-02,7,11,9740,"EURUSD"
538,#2009-04-06#,5,2,1.3581,.0467,5,7,9745,"EURUSD"
539,#2009-04-22#,5,1,1.2891,-6.900001E-02,12,16,9757,"EURUSD"
540,#2009-06-03#,5,2,1.4336,.1444999,30,42,9787,"EURUSD"
541,#2009-06-16#,5,1,1.3748,-5.879998E-02,9,13,9796,"EURUSD"
542,#2009-07-01#,5,2,1.42,4.519999E-02,11,15,9807,"EURUSD"
543,#2009-07-08#,5,1,1.3832,-3.679991E-02,5,7,9812,"EURUSD"
544,#2009-08-05#,5,2,1.4446,6.139994E-02,20,28,9832,"EURUSD"
545,#2009-08-17#,5,1,1.4045,-4.009998E-02,8,12,9840,"EURUSD"
546,#2009-09-23#,5,2,1.4843,7.980001E-02,27,37,9867,"EURUSD"
547,#2009-10-02#,5,1,1.4482,-3.610003E-02,7,9,9874,"EURUSD"
548,#2009-10-26#,5,2,1.506,5.780005E-02,16,24,9890,"EURUSD"
549,#2009-11-03#,5,1,1.4626,-4.340005E-02,6,8,9896,"EURUSD"
550,#2009-11-11#,5,2,1.5047,4.209995E-02,6,8,9902,"EURUSD"
551,#2009-12-22#,5,1,1.4217,-8.299994E-02,29,41,9931,"EURUSD"
552,#2010-01-13#,5,2,1.4579,3.620005E-02,14,22,9945,"EURUSD"
553,#2010-03-02#,5,1,1.3436,-.1143,34,48,9979,"EURUSD"
554,#2010-03-17#,5,2,1.3816,3.799999E-02,11,15,9990,"EURUSD"
555,#2010-03-25#,5,1,1.3267,-5.490005E-02,6,8,9996,"EURUSD"
556,#2010-04-12#,5,2,1.369,4.229999E-02,12,18,10008,"EURUSD"
557,#2010-06-07#,5,1,1.1876,-.1813999,40,56,10048,"EURUSD"
558,#2010-06-21#,5,2,1.2466,5.900002E-02,10,14,10058,"EURUSD"
559,#2010-06-29#,5,1,1.2152,-3.140008E-02,6,8,10064,"EURUSD"
560,#2010-08-06#,5,2,1.3332,.118,28,38,10092,"EURUSD"
561,#2010-08-24#,5,1,1.2587,-7.449996E-02,12,18,10104,"EURUSD"
562,#2010-11-04#,5,2,1.4281,.1694,52,72,10156,"EURUSD"
563,#2010-11-30#,5,1,1.2969,-.1312,18,26,10174,"EURUSD"
564,#2010-12-14#,5,2,1.3495,5.259991E-02,10,14,10184,"EURUSD"
565,#2010-12-23#,5,1,1.3055,-4.399991E-02,7,9,10191,"EURUSD"
566,#2011-02-02#,5,2,1.3861,8.060002E-02,29,41,10220,"EURUSD"
567,#2011-02-14#,5,1,1.3428,-4.330003E-02,8,12,10228,"EURUSD"
568,#2011-05-04#,5,2,1.494,.1511999,57,79,10285,"EURUSD"
569,#2011-05-23#,5,1,1.397,-.097,13,19,10298,"EURUSD"
570,#2011-06-07#,5,2,1.4696,7.260001E-02,11,15,10309,"EURUSD"
571,#2011-06-16#,5,1,1.4074,-6.219995E-02,7,9,10316,"EURUSD"
572,#2011-07-04#,5,2,1.4573,4.989994E-02,12,18,10328,"EURUSD"
573,#2011-07-12#,5,1,1.3838,-7.349992E-02,6,8,10334,"EURUSD"
